,course,student,hoursWork_mean,ETA_mean,numAttendence_max,age,numChildren,enrollmentTime,distance,work,isSingle,grade
7046,176,50,4.833333333333333,0.743232665921322,14,34,2.0,12,15,1,0,6.09
7165,179,50,6.0,0.6815389669969858,11,34,2.0,12,15,1,0,5.47
7326,183,50,5.0,0.7027941070426963,13,34,2.0,12,15,1,0,4.86
7605,190,50,4.666666666666667,0.423324170654993,14,34,2.0,12,15,1,0,5.3
292,7,55,5.25,0.679144755356012,14,30,0.0,9,18,1,1,6.34
604,15,55,4.916666666666667,0.5632908137139665,20,30,0.0,9,18,1,1,7.31
769,19,55,5.0,0.4131777695576672,19,30,0.0,9,18,1,1,8.1
808,20,55,5.0,0.41835251442516225,16,30,0.0,9,18,1,1,7.02
1367,34,55,4.416666666666667,0.7329718855869854,17,30,0.0,9,18,1,1,7.2
1565,39,55,4.833333333333333,0.40873910183469575,16,30,0.0,9,18,1,1,7.46
1726,43,55,5.166666666666667,0.8327010362048806,15,30,0.0,9,18,1,1,6.62
1966,49,55,5.25,0.5762022497430989,15,30,0.0,9,18,1,1,6.64
2207,55,55,5.0,0.7389864109165544,16,30,0.0,9,18,1,1,7.04
2288,57,55,4.833333333333333,0.8500924416648546,15,30,0.0,9,18,1,1,6.82
2651,66,55,5.416666666666667,0.6565221349062415,13,30,0.0,9,18,1,1,6.7
3243,81,55,4.166666666666667,0.5965746811638277,18,30,0.0,9,18,1,1,7.2
3768,94,55,5.25,0.6658864779902433,12,30,0.0,9,18,1,1,6.32
3925,98,55,4.666666666666667,0.5202044001213438,20,30,0.0,9,18,1,1,7.2
5124,128,55,5.0,0.5930233964133913,15,30,0.0,9,18,1,1,7.3
5247,131,55,5.0,0.7738900849374027,14,30,0.0,9,18,1,1,6.3
5287,132,55,5.166666666666667,0.722313824930897,20,30,0.0,9,18,1,1,8.66
5327,133,55,4.75,0.6042803216390995,17,30,0.0,9,18,1,1,7.56
5406,135,55,5.25,0.42079132320616525,15,30,0.0,9,18,1,1,7.2
5487,137,55,5.25,0.6451086411567505,13,30,0.0,9,18,1,1,6.27
5890,147,55,5.083333333333333,0.5600172553054545,14,30,0.0,9,18,1,1,6.74
6088,152,55,5.666666666666667,0.5434182033171624,15,30,0.0,9,18,1,1,6.21
7086,177,55,5.083333333333333,0.3928791392783317,17,30,0.0,9,18,1,1,8.31
7527,188,55,5.0,0.5236164593601642,16,30,0.0,9,18,1,1,6.75
7606,190,55,5.5,0.4009314102198526,16,30,0.0,9,18,1,1,7.55
7687,192,55,5.083333333333333,0.5871021077940449,17,30,0.0,9,18,1,1,7.35
293,7,63,0.0,0.6154586746186292,17,30,1.0,5,15,0,0,7.66
648,16,63,0.0,0.6870794035199377,20,30,1.0,5,15,0,0,7.59
809,20,63,0.0,0.4243917452961163,19,30,1.0,5,15,0,0,8.06
847,21,63,0.0,0.6269641536780876,21,30,1.0,5,15,0,0,7.42
894,22,63,0.0,0.6807671331507147,19,30,1.0,5,15,0,0,7.93
1009,25,63,0.0,0.5513969025168636,21,30,1.0,5,15,0,0,8.57
1286,32,63,0.0,0.5905073777588069,19,30,1.0,5,15,0,0,8.12
1454,36,63,0.0,0.5361903468947032,21,30,1.0,5,15,0,0,8.05
1526,38,63,0.0,0.3890219105366093,23,30,1.0,5,15,0,0,8.33
1686,42,63,0.0,0.3915551569676748,21,30,1.0,5,15,0,0,7.54
2489,62,63,0.0,0.7172394988840788,19,30,1.0,5,15,0,0,7.32
2725,68,63,0.0,0.40719026471390757,23,30,1.0,5,15,0,0,8.28
3689,92,63,0.0,0.5673342079776279,22,30,1.0,5,15,0,0,8.4
4406,110,63,0.0,0.5162103829384502,20,30,1.0,5,15,0,0,8.18
4526,113,63,0.0,0.6845955185342407,18,30,1.0,5,15,0,0,7.76
4730,118,63,0.0,0.5769813457907562,19,30,1.0,5,15,0,0,8.73
5605,140,63,0.0,0.38106422386094657,23,30,1.0,5,15,0,0,8.15
6004,150,63,0.0,0.661216521097968,20,30,1.0,5,15,0,0,7.99
6129,153,63,0.0,0.5947075908091679,18,30,1.0,5,15,0,0,6.93
6207,155,63,0.0,0.5393872321943071,21,30,1.0,5,15,0,0,9.16
6328,158,63,0.0,0.40588173488908935,19,30,1.0,5,15,0,0,7.72
6808,170,63,0.0,0.5962029963998653,19,30,1.0,5,15,0,0,8.32
6929,173,63,0.0,0.5363114882143138,22,30,1.0,5,15,0,0,8.83
6969,174,63,0.0,0.5533009841668696,18,30,1.0,5,15,0,0,7.86
7088,177,63,0.0,0.42236953769107594,18,30,1.0,5,15,0,0,9.5
7254,181,63,0.0,0.7096763156032267,18,30,1.0,5,15,0,0,7.47
7372,184,63,0.0,0.48304204186942173,19,30,1.0,5,15,0,0,7.81
7408,185,63,0.0,0.6056998741345054,19,30,1.0,5,15,0,0,7.83
7449,186,63,0.0,0.3881756762741409,20,30,1.0,5,15,0,0,7.98
295,7,78,4.833333333333333,0.8429250718611302,12,30,1.0,2,20,1,0,4.73
895,22,78,5.583333333333333,0.8834191406126645,12,30,1.0,2,20,1,0,4.35
1249,31,78,5.5,0.5457370701989055,12,30,1.0,2,20,1,0,6.41
1689,42,78,4.75,0.4896831924921281,15,30,1.0,2,20,1,0,6.42
1968,49,78,5.916666666666667,0.779445579845707,11,30,1.0,2,20,1,0,4.66
2091,52,78,5.583333333333333,0.49448829437954184,14,30,1.0,2,20,1,0,6.13
2571,64,78,5.666666666666667,0.9273639946105697,12,30,1.0,2,20,1,0,5.43
2730,68,78,4.916666666666667,0.5436756885027009,14,30,1.0,2,20,1,0,6.81
3051,76,78,5.166666666666667,0.8108627433564953,11,30,1.0,2,20,1,0,5.33
3815,95,78,4.916666666666667,0.7709773641186355,13,30,1.0,2,20,1,0,5.77
3847,96,78,4.916666666666667,0.9055004761383421,12,30,1.0,2,20,1,0,4.9
3970,99,78,5.166666666666667,0.5311566896301578,13,30,1.0,2,20,1,0,5.52
4487,112,78,5.166666666666667,0.5308436563488347,13,30,1.0,2,20,1,0,5.7
4608,115,78,5.25,0.5299588190966064,10,30,1.0,2,20,1,0,5.62
4651,116,78,5.5,0.7831357899470888,10,30,1.0,2,20,1,0,4.92
4733,118,78,5.5,0.7520803343182338,13,30,1.0,2,20,1,0,6.02
5007,125,78,4.916666666666667,1.0417001625326314,16,30,1.0,2,20,1,0,5.21
5252,131,78,5.666666666666667,0.9467035837767286,11,30,1.0,2,20,1,0,4.55
5292,132,78,5.5,0.884593894960751,12,30,1.0,2,20,1,0,5.13
5607,140,78,5.75,0.5175832687052394,14,30,1.0,2,20,1,0,7.02
6209,155,78,5.25,0.7286203217857775,13,30,1.0,2,20,1,0,6.28
6648,166,78,4.666666666666667,0.6846114593601912,17,30,1.0,2,20,1,0,6.82
6687,167,78,4.666666666666667,0.7782594914479358,15,30,1.0,2,20,1,0,6.2
6809,170,78,5.083333333333333,0.824860577949433,12,30,1.0,2,20,1,0,4.69
6973,174,78,5.416666666666667,0.7942073743711718,14,30,1.0,2,20,1,0,5.54
7487,187,78,5.25,0.8290379571711347,15,30,1.0,2,20,1,0,6.0
7529,188,78,5.083333333333333,0.6914495224227788,15,30,1.0,2,20,1,0,6.96
7694,192,78,5.416666666666667,0.8699421266688382,13,30,1.0,2,20,1,0,5.18
296,7,83,4.666666666666667,0.611886434853922,8,30,3.0,4,14,1,0,1.98
412,10,83,4.833333333333333,0.6770861825122679,14,30,3.0,4,14,1,0,4.88
531,13,83,4.75,0.41373564406617863,10,30,3.0,4,14,1,0,4.1
1014,25,83,4.833333333333333,0.550537582970677,12,30,3.0,4,14,1,0,4.58
1335,33,83,5.083333333333333,0.5979539656372213,7,30,3.0,4,14,1,0,3.42
1491,37,83,5.083333333333333,0.4335322602931486,9,30,3.0,4,14,1,0,3.66
1809,45,83,4.5,0.7100714223765768,13,30,3.0,4,14,1,0,4.87
2810,70,83,4.666666666666667,0.4014713000184809,11,30,3.0,4,14,1,0,5.09
2890,72,83,4.833333333333333,0.5324870910048359,7,30,3.0,4,14,1,0,2.98
3130,78,83,5.083333333333333,0.41039077006507346,8,30,3.0,4,14,1,0,2.96
3210,80,83,5.5,0.40766228175835934,10,30,3.0,4,14,1,0,4.11
3292,82,83,5.083333333333333,0.5983225542599833,11,30,3.0,4,14,1,0,3.71
3568,89,83,4.666666666666667,0.67323256867576,9,30,3.0,4,14,1,0,3.82
3693,92,83,4.25,0.5812421304590981,10,30,3.0,4,14,1,0,3.61
4210,105,83,4.583333333333333,0.5885194861835171,14,30,3.0,4,14,1,0,4.84
4454,111,83,5.333333333333333,0.6560855557795344,9,30,3.0,4,14,1,0,1.91
4488,112,83,5.166666666666667,0.39830905053055826,4,30,3.0,4,14,1,0,0.9
4772,119,83,5.583333333333333,0.39195879549714685,10,30,3.0,4,14,1,0,3.98
5452,136,83,4.416666666666667,0.6848358775520865,12,30,3.0,4,14,1,0,4.53
5569,139,83,5.25,0.6793753775123913,9,30,3.0,4,14,1,0,3.96
6891,172,83,5.25,0.5565391767362039,8,30,3.0,4,14,1,0,2.99
6974,174,83,5.833333333333333,0.5920484411826066,9,30,3.0,4,14,1,0,1.64
7255,181,83,5.25,0.7225877109783022,6,30,3.0,4,14,1,0,1.65
7610,190,83,4.833333333333333,0.40003973552547795,5,30,3.0,4,14,1,0,2.42
7696,192,83,5.916666666666667,0.6233535332449158,10,30,3.0,4,14,1,0,3.5
7928,198,83,5.666666666666667,0.6660571156293448,9,30,3.0,4,14,1,0,2.19
301,7,109,5.083333333333333,0.5669399641778177,14,29,0.0,4,14,1,0,7.5
334,8,109,5.333333333333333,0.5947354394104174,17,29,0.0,4,14,1,0,7.76
611,15,109,5.5,0.4725487205719409,14,29,0.0,4,14,1,0,6.6
978,24,109,4.083333333333333,0.3559880426643904,20,29,0.0,4,14,1,0,8.07
1377,34,109,5.75,0.6289233540797506,13,29,0.0,4,14,1,0,5.67
1410,35,109,5.25,0.4672734492605335,18,29,0.0,4,14,1,0,7.86
1574,39,109,5.166666666666667,0.36598213152742126,16,29,0.0,4,14,1,0,7.07
1773,44,109,5.166666666666667,0.47241773683464877,16,29,0.0,4,14,1,0,7.1
2011,50,109,5.333333333333333,0.34676244062532513,13,29,0.0,4,14,1,0,6.4
2052,51,109,5.916666666666667,0.35448204388838606,14,29,0.0,4,14,1,0,7.4
2137,53,109,5.333333333333333,0.34828227130384487,17,29,0.0,4,14,1,0,7.78
2616,65,109,5.25,0.3689792963829641,17,29,0.0,4,14,1,0,7.12
2657,66,109,5.333333333333333,0.5842931037530531,10,29,0.0,4,14,1,0,6.45
2812,70,109,5.166666666666667,0.3552401642582279,17,29,0.0,4,14,1,0,8.2
2939,73,109,5.583333333333333,0.574511432119401,10,29,0.0,4,14,1,0,5.2
3173,79,109,5.25,0.6391596238228828,17,29,0.0,4,14,1,0,7.36
3934,98,109,5.416666666666667,0.4432108396737117,13,29,0.0,4,14,1,0,7.23
4136,103,109,5.25,0.5058126783367537,14,29,0.0,4,14,1,0,7.25
5056,126,109,5.833333333333333,0.5655413018818228,15,29,0.0,4,14,1,0,7.1
5256,131,109,5.416666666666667,0.6535818003584964,14,29,0.0,4,14,1,0,6.13
5333,133,109,4.833333333333333,0.4843794575600069,14,29,0.0,4,14,1,0,7.4
5573,139,109,4.75,0.6228590711691532,12,29,0.0,4,14,1,0,6.13
5776,144,109,5.25,0.5453769163178015,15,29,0.0,4,14,1,0,6.91
7013,175,109,5.25,0.5759826988375457,14,29,0.0,4,14,1,0,5.98
7288,182,109,4.666666666666667,0.34763439926673195,19,29,0.0,4,14,1,0,7.89
7417,185,109,4.916666666666667,0.5416847330403451,16,29,0.0,4,14,1,0,7.45
7491,187,109,5.583333333333333,0.5339285458040249,14,29,0.0,4,14,1,0,6.78
7533,188,109,5.333333333333333,0.48719430945366926,14,29,0.0,4,14,1,0,7.84
7699,192,109,4.75,0.5863009964217439,15,29,0.0,4,14,1,0,7.26
7852,196,109,4.75,0.3445269055999129,17,29,0.0,4,14,1,0,7.75
305,7,141,0.0,0.5855873553399721,19,26,0.0,3,15,0,1,8.7
942,23,141,0.0,0.5198374273657174,20,26,0.0,3,15,0,1,9.02
1018,25,141,0.0,0.45367094285668924,19,26,0.0,3,15,0,1,8.79
1462,36,141,0.0,0.4668209130739072,20,26,0.0,3,15,0,1,9.08
1501,37,141,0.0,0.35420588272628195,20,26,0.0,3,15,0,1,10.0
1819,45,141,0.0,0.5921304136044058,19,26,0.0,3,15,0,1,7.71
2059,51,141,0.0,0.33369638767904825,23,26,0.0,3,15,0,1,9.44
2100,52,141,0.0,0.34376751120788057,21,26,0.0,3,15,0,1,9.67
2416,60,141,0.0,0.5778888469141389,18,26,0.0,3,15,0,1,7.98
3142,78,141,0.0,0.31779447879497713,23,26,0.0,3,15,0,1,9.55
3178,79,141,0.0,0.5752434827820266,20,26,0.0,3,15,0,1,9.53
3301,82,141,0.0,0.5181028124379716,17,26,0.0,3,15,0,1,7.73
3380,84,141,0.0,0.33705445834043696,23,26,0.0,3,15,0,1,9.45
3460,86,141,0.0,0.34227993736238477,22,26,0.0,3,15,0,1,9.66
3979,99,141,0.0,0.33668515147868927,21,26,0.0,3,15,0,1,9.62
4741,118,141,0.0,0.5053926759513766,19,26,0.0,3,15,0,1,8.67
4975,124,141,0.0,0.6495095149472587,20,26,0.0,3,15,0,1,8.83
5063,126,141,0.0,0.5401885888421231,22,26,0.0,3,15,0,1,9.0
5259,131,141,0.0,0.6390374827126316,16,26,0.0,3,15,0,1,7.86
5298,132,141,0.0,0.5870316018433933,17,26,0.0,3,15,0,1,8.13
5495,137,141,0.0,0.5359020953821363,18,26,0.0,3,15,0,1,8.21
5813,145,141,0.0,0.5593535196916458,19,26,0.0,3,15,0,1,8.06
5938,148,141,0.0,0.46595368074019117,19,26,0.0,3,15,0,1,9.77
5978,149,141,0.0,0.45008029603919986,18,26,0.0,3,15,0,1,9.34
6141,153,141,0.0,0.5083940636108152,21,26,0.0,3,15,0,1,8.64
6298,157,141,0.0,0.5240660972391628,20,26,0.0,3,15,0,1,8.47
6539,163,141,0.0,0.32256005838090174,23,26,0.0,3,15,0,1,8.76
6698,167,141,0.0,0.473274343686421,18,26,0.0,3,15,0,1,8.06
7097,177,141,0.0,0.3569159644960076,19,26,0.0,3,15,0,1,8.49
7537,188,141,0.0,0.46723773722768785,20,26,0.0,3,15,0,1,8.89
306,7,170,5.416666666666667,1.1156998528058426,6,28,3.0,11,26,1,0,1.82
421,10,170,6.166666666666667,1.116752733659361,6,28,3.0,11,26,1,0,1.8
946,23,170,4.75,1.159631796109806,5,28,3.0,11,26,1,0,0.73
1908,47,170,5.0,1.244655369130115,7,28,3.0,11,26,1,0,1.26
2063,51,170,5.75,0.7573904400132978,5,28,3.0,11,26,1,0,1.59
2463,61,170,5.75,1.3977158232323823,6,28,3.0,11,26,1,0,1.35
2506,62,170,4.833333333333333,1.3263188813616298,13,28,3.0,11,26,1,0,3.05
3146,78,170,5.0,0.7539626185252953,8,28,3.0,11,26,1,0,2.29
3384,84,170,5.5,0.7661367389265458,5,28,3.0,11,26,1,0,2.02
3502,87,170,5.833333333333333,1.371342935526332,7,28,3.0,11,26,1,0,1.7
3861,96,170,5.333333333333333,1.3365975265536518,7,28,3.0,11,26,1,0,2.07
4382,109,170,5.0,0.832419891778215,7,28,3.0,11,26,1,0,2.15
4746,118,170,4.75,1.092985207875593,13,28,3.0,11,26,1,0,3.99
4784,119,170,5.666666666666667,0.7108125519570742,8,28,3.0,11,26,1,0,2.39
4867,121,170,5.0,0.7796247176453402,11,28,3.0,11,26,1,0,4.59
4979,124,170,4.916666666666667,1.390299186003701,13,28,3.0,11,26,1,0,3.15
5500,137,170,4.583333333333333,1.1661485741531594,10,28,3.0,11,26,1,0,1.72
5546,138,170,5.166666666666667,1.269231529110992,8,28,3.0,11,26,1,0,2.58
5622,140,170,5.25,0.740731143502233,11,28,3.0,11,26,1,0,3.11
5787,144,170,5.416666666666667,1.17033361638566,6,28,3.0,11,26,1,0,2.17
6014,150,170,5.25,1.074654439593833,11,28,3.0,11,26,1,0,3.6
6182,154,170,5.083333333333333,1.273929936546053,8,28,3.0,11,26,1,0,1.24
6945,173,170,4.916666666666667,0.9582357244427469,10,28,3.0,11,26,1,0,3.51
7100,177,170,6.083333333333333,0.7964517033891626,5,28,3.0,11,26,1,0,0.13
7381,184,170,5.0,0.9328427064373775,8,28,3.0,11,26,1,0,1.93
7581,189,170,4.833333333333333,1.2328529691322265,7,28,3.0,11,26,1,0,2.0
7657,191,170,4.666666666666667,1.2741424867241968,8,28,3.0,11,26,1,0,2.79
7706,192,170,5.166666666666667,1.2734019899691178,10,28,3.0,11,26,1,0,2.72
7863,196,170,5.0,0.8130329654882051,10,28,3.0,11,26,1,0,2.19
7904,197,170,4.666666666666667,1.286066300597643,9,28,3.0,11,26,1,0,2.68
308,7,177,5.583333333333333,0.5865993749826031,16,28,0.0,6,16,1,1,6.15
822,20,177,5.333333333333333,0.3663284252307448,12,28,0.0,6,16,1,1,6.43
1063,26,177,4.583333333333333,0.6277516330728855,17,28,0.0,6,16,1,1,6.93
1141,28,177,4.416666666666667,0.33751321463247347,17,28,0.0,6,16,1,1,8.12
1425,35,177,4.75,0.4860339577930728,16,28,0.0,6,16,1,1,7.57
1702,42,177,4.833333333333333,0.3615762472499222,16,28,0.0,6,16,1,1,6.53
1867,46,177,5.583333333333333,0.6871367155752323,15,28,0.0,6,16,1,1,6.99
1984,49,177,5.75,0.4954135380037905,9,28,0.0,6,16,1,1,5.81
2024,50,177,5.25,0.35888122003474504,15,28,0.0,6,16,1,1,7.24
2590,64,177,5.333333333333333,0.6178092776115983,15,28,0.0,6,16,1,1,7.36
3148,78,177,5.416666666666667,0.3629651635202565,14,28,0.0,6,16,1,1,7.36
3346,83,177,5.0,0.6418759550831938,15,28,0.0,6,16,1,1,6.56
4269,106,177,5.083333333333333,0.6881197805116216,16,28,0.0,6,16,1,1,6.83
4303,107,177,5.166666666666667,0.7329995612114653,14,28,0.0,6,16,1,1,6.91
4542,113,177,5.0,0.6565417727958943,16,28,0.0,6,16,1,1,7.41
4586,114,177,4.75,0.5365348765884502,17,28,0.0,6,16,1,1,7.04
4619,115,177,5.416666666666667,0.3473840399913985,15,28,0.0,6,16,1,1,7.1
4666,116,177,5.333333333333333,0.5741545742074444,12,28,0.0,6,16,1,1,6.37
4942,123,177,5.0,0.4675010809695428,16,28,0.0,6,16,1,1,7.39
5422,135,177,5.833333333333333,0.35167315127391846,16,28,0.0,6,16,1,1,6.95
5547,138,177,5.583333333333333,0.6609011275000621,15,28,0.0,6,16,1,1,7.68
5859,146,177,4.75,0.35615454482841225,19,28,0.0,6,16,1,1,7.63
5902,147,177,6.5,0.4904847481156465,8,28,0.0,6,16,1,1,5.06
6469,161,177,4.583333333333333,0.5444317889836866,16,28,0.0,6,16,1,1,6.41
6545,163,177,5.75,0.352358432604267,11,28,0.0,6,16,1,1,6.53
6906,172,177,5.25,0.4539798409199087,13,28,0.0,6,16,1,1,7.48
6946,173,177,5.25,0.4459629486020762,14,28,0.0,6,16,1,1,5.91
7140,178,177,5.333333333333333,0.5288054607477174,16,28,0.0,6,16,1,1,6.92
7180,179,177,4.75,0.6430066821514077,15,28,0.0,6,16,1,1,7.35
7426,185,177,4.916666666666667,0.5593230157656044,17,28,0.0,6,16,1,1,7.16
311,7,228,0.0,0.6356582005007099,17,28,3.0,3,14,0,1,8.08
630,15,228,0.0,0.5882547003739692,20,28,3.0,3,14,0,1,8.99
1115,27,228,0.0,0.6618850829056477,20,28,3.0,3,14,0,1,9.15
1391,34,228,0.0,0.7056467862079936,18,28,3.0,3,14,0,1,8.3
1511,37,228,0.0,0.46667288591551154,21,28,3.0,3,14,0,1,8.83
1751,43,228,0.0,0.7867717178074995,17,28,3.0,3,14,0,1,8.64
1912,47,228,0.0,0.6765529370661794,19,28,3.0,3,14,0,1,8.22
2151,53,228,0.0,0.44312574635153146,22,28,3.0,3,14,0,1,9.3
2314,57,228,0.0,0.8760026799012368,16,28,3.0,3,14,0,1,7.85
2630,65,228,0.0,0.41655538669519127,20,28,3.0,3,14,0,1,8.47
2867,71,228,0.0,0.7499219643394629,15,28,3.0,3,14,0,1,6.43
5229,130,228,0.0,0.5499184634287605,16,28,3.0,3,14,0,1,8.33
5665,141,228,0.0,0.429368400037951,20,28,3.0,3,14,0,1,8.68
5711,142,228,0.0,0.48289738098966445,18,28,3.0,3,14,0,1,8.54
5867,146,228,0.0,0.45453936458552757,17,28,3.0,3,14,0,1,8.24
6189,154,228,0.0,0.7278282760369025,17,28,3.0,3,14,0,1,7.52
6708,167,228,0.0,0.6661512451538658,18,28,3.0,3,14,0,1,8.24
6747,168,228,0.0,0.4328813607074447,21,28,3.0,3,14,0,1,8.27
6914,172,228,0.0,0.5483973662380931,17,28,3.0,3,14,0,1,8.16
7310,182,228,0.0,0.4272896679276605,23,28,3.0,3,14,0,1,10.0
7665,191,228,0.0,0.7016168419977271,18,28,3.0,3,14,0,1,8.21
7987,199,228,0.0,0.45864517137325317,19,28,3.0,3,14,0,1,9.3
315,7,278,5.333333333333333,0.8164669449979379,10,29,3.0,8,18,1,0,2.61
396,9,278,5.333333333333333,0.7692625071803204,8,29,3.0,8,18,1,0,3.09
677,16,278,5.916666666666667,0.857028032365687,8,29,3.0,8,18,1,0,2.34
916,22,278,6.0,0.8869334506403099,11,29,3.0,8,18,1,0,4.5
1076,26,278,5.666666666666667,0.8715169621790174,6,29,3.0,8,18,1,0,2.58
1715,42,278,5.666666666666667,0.5416231577385731,8,29,3.0,8,18,1,0,3.5
1998,49,278,5.666666666666667,0.753361401139597,10,29,3.0,8,18,1,0,3.2
2437,60,278,5.583333333333333,0.9026397863387469,7,29,3.0,8,18,1,0,1.32
2597,64,278,4.833333333333333,0.8981039754144965,8,29,3.0,8,18,1,0,3.3
3039,75,278,5.0,0.696662660996569,10,29,3.0,8,18,1,0,3.51
3477,86,278,5.666666666666667,0.5293275175875726,9,29,3.0,8,18,1,0,2.62
3756,93,278,5.416666666666667,0.7532136678292555,6,29,3.0,8,18,1,0,2.49
3836,95,278,5.0,0.7094879345040574,14,29,3.0,8,18,1,0,4.58
4677,116,278,5.666666666666667,0.727199936006779,10,29,3.0,8,18,1,0,3.06
4995,124,278,5.666666666666667,0.9287802339765442,10,29,3.0,8,18,1,0,3.25
5039,125,278,5.25,0.9875066570332048,8,29,3.0,8,18,1,0,2.49
5558,138,278,5.0,0.9054822210491124,9,29,3.0,8,18,1,0,3.05
6114,152,278,5.25,0.7396435461467505,11,29,3.0,8,18,1,0,3.93
6239,155,278,5.416666666666667,0.7097529254617926,7,29,3.0,8,18,1,0,2.63
6636,165,278,4.75,0.7398468292127087,11,29,3.0,8,18,1,0,3.32
6718,167,278,5.25,0.7623127480723153,14,29,3.0,8,18,1,0,4.06
6755,168,278,4.916666666666667,0.48080670930700636,5,29,3.0,8,18,1,0,1.62
6836,170,278,5.583333333333333,0.7874149217891248,11,29,3.0,8,18,1,0,3.9
7036,175,278,5.5,0.8889025075071332,7,29,3.0,8,18,1,0,2.12
7117,177,278,5.166666666666667,0.5768572231823409,7,29,3.0,8,18,1,0,3.04
7159,178,278,5.083333333333333,0.8176073559620516,8,29,3.0,8,18,1,0,2.07
7477,186,278,4.75,0.5009650170265476,11,29,3.0,8,18,1,0,3.9
7517,187,278,5.666666666666667,0.8179261694557907,10,29,3.0,8,18,1,0,3.31
7756,193,278,5.333333333333333,0.8951123705324239,7,29,3.0,8,18,1,0,2.08
316,7,279,0.0,0.5195331211031694,17,30,1.0,10,13,0,0,8.01
1155,28,279,0.0,0.3394974801949091,22,30,1.0,10,13,0,0,7.77
1237,30,279,0.0,0.5716654325404036,15,30,1.0,10,13,0,0,6.59
2037,50,279,0.0,0.35025690553066435,19,30,1.0,10,13,0,0,8.17
2756,68,279,0.0,0.35849936040134067,21,30,1.0,10,13,0,0,8.75
3478,86,279,0.0,0.3611110267775998,20,30,1.0,10,13,0,0,7.48
4078,101,279,0.0,0.5139230753211849,22,30,1.0,10,13,0,0,8.61
4956,123,279,0.0,0.4414807729628234,22,30,1.0,10,13,0,0,8.7
5357,133,279,0.0,0.4752446640867353,21,30,1.0,10,13,0,0,7.83
5918,147,279,0.0,0.4731523810553868,19,30,1.0,10,13,0,0,8.47
6596,164,279,0.0,0.4936978479946575,19,30,1.0,10,13,0,0,8.0
6997,174,279,0.0,0.4961859793744905,17,30,1.0,10,13,0,0,7.23
7478,186,279,0.0,0.32739901193222515,22,30,1.0,10,13,0,0,9.55
7596,189,279,0.0,0.5633980021982723,19,30,1.0,10,13,0,0,7.72
7674,191,279,0.0,0.6379556457040105,15,30,1.0,10,13,0,0,7.1
7757,193,279,0.0,0.6025633110562602,15,30,1.0,10,13,0,0,6.66
7834,195,279,0.0,0.5786213939355022,18,30,1.0,10,13,0,0,7.44
317,7,280,0.0,0.6129868604293284,20,26,0.0,4,17,0,1,8.66
436,10,280,0.0,0.6384379106802228,21,26,0.0,4,17,0,1,8.78
475,11,280,0.0,0.39980716192605614,20,26,0.0,4,17,0,1,8.94
917,22,280,0.0,0.6739640498409295,22,26,0.0,4,17,0,1,8.26
958,23,280,0.0,0.5494733268744497,21,26,0.0,4,17,0,1,8.87
1037,25,280,0.0,0.49486889923561067,21,26,0.0,4,17,0,1,8.69
1238,30,280,0.0,0.6644418406035749,18,26,0.0,4,17,0,1,9.53
1355,33,280,0.0,0.5114886254874578,20,26,0.0,4,17,0,1,9.27
1395,34,280,0.0,0.7205843589267752,18,26,0.0,4,17,0,1,8.85
2275,56,280,0.0,0.6105629739394818,19,26,0.0,4,17,0,1,7.98
2557,63,280,0.0,0.5138365682753516,18,26,0.0,4,17,0,1,8.3
2757,68,280,0.0,0.39200513711474616,23,26,0.0,4,17,0,1,9.51
2996,74,280,0.0,0.3965676811337335,22,26,0.0,4,17,0,1,9.04
3318,82,280,0.0,0.5781061824906425,16,26,0.0,4,17,0,1,6.91
4276,106,280,0.0,0.7370816435121683,15,26,0.0,4,17,0,1,6.48
4397,109,280,0.0,0.37702549054503437,23,26,0.0,4,17,0,1,9.27
4639,115,280,0.0,0.3970273673817173,21,26,0.0,4,17,0,1,8.7
4877,121,280,0.0,0.399698226740896,22,26,0.0,4,17,0,1,8.84
4916,122,280,0.0,0.648240301078132,19,26,0.0,4,17,0,1,9.4
5155,128,280,0.0,0.5075083337012966,18,26,0.0,4,17,0,1,8.93
5315,132,280,0.0,0.6811415395336935,17,26,0.0,4,17,0,1,8.0
5677,141,280,0.0,0.3886132026970803,20,26,0.0,4,17,0,1,9.62
5716,142,280,0.0,0.42233597285493624,19,26,0.0,4,17,0,1,8.76
5758,143,280,0.0,0.7402811285882067,16,26,0.0,4,17,0,1,8.64
5954,148,280,0.0,0.4846822464169536,21,26,0.0,4,17,0,1,8.97
6115,152,280,0.0,0.5210891406149935,16,26,0.0,4,17,0,1,8.12
6917,172,280,0.0,0.47349146402047865,19,26,0.0,4,17,0,1,8.92
7275,181,280,0.0,0.705216535675599,20,26,0.0,4,17,0,1,7.24
7958,198,280,0.0,0.6201307970181985,19,26,0.0,4,17,0,1,8.39
318,7,292,5.5,0.7782209314466716,9,29,2.0,6,18,1,0,3.44
1038,25,292,5.333333333333333,0.6695624751872353,13,29,2.0,6,18,1,0,5.69
1199,29,292,5.5,0.7392813992074836,10,29,2.0,6,18,1,0,3.7
1398,34,292,5.666666666666667,0.834804595134857,7,29,2.0,6,18,1,0,3.59
1639,40,292,5.0,0.6412193478402842,13,29,2.0,6,18,1,0,5.38
2118,52,292,4.5,0.5073196116217061,19,29,2.0,6,18,1,0,6.47
2998,74,292,4.916666666666667,0.5223184649101588,12,29,2.0,6,18,1,0,5.29
